n03485794,n02834397,n03938244,n10148035,n02730930,1,1
n02443484,n02443114,n02342885,n02441942,n02442845,0,1
n02930766,n02814533,n03930630,n04285008,n04146614,1,1
n02112018,n02086079,n02112350,n02086910,n02112137,1,1
n13040303,n13037406,n01629819,n02169497,n03991062,1,1
n04367480,n02906734,n03141823,n04208210,n03447447,0,0
n03482405,n03527444,n03691459,n03179701,n02910353,1,1
n04370456,n04350905,n03980874,n03617480,n02963159,0,1
n02099429,n01518878,n02106382,n02113799,n02102973,0,0
n01910747,n01496331,n01498041,n01494475,n01491361,1,1
n02259212,n01693334,n01682714,n02264363,n07718472,0,1
n04371430,n04039381,n03976657,n04409515,n09835506,1,1
n02526121,n02606052,n02655020,n09256479,n01917289,1,1
n01871265,n02504458,n02504013,n01440764,n03773504,1,1
n04532106,n04476259,n04423845,n03485794,n04192698,1,1
n04482393,n03627232,n02909870,n07615774,n03188531,1,1
n07615774,n04584207,n03255030,n03942813,n04579432,0,0
n01818515,n02536864,n04208210,n02640242,n01817953,0,0
n02074367,n01491361,n01751748,n02077923,n01498041,1,1
n01608432,n01819313,n02106166,n01616318,n02086910,1,1
n02966193,n04462240,n04200800,n03724870,n03720891,1,1
n01795545,n01616318,n01514859,n02017213,n01807496,1,1
n02791270,n04443257,n02871525,n03661043,n04200800,1,1
n02087394,n02090379,n02108089,n02100583,n02091032,1,1
n02116738,n02109047,n02117135,n02091467,n02105162,1,1
n02094114,n02105251,n02094258,n02093991,n02096294,0,0
n02795169,n02939185,n02895154,n03950228,n04522168,0,1
n09193705,n03792972,n09332890,n09468604,n09246464,1,1
n02088094,n02111277,n02099267,n02105251,n02102480,1,1
n03721384,n04596742,n03201208,n03400231,n04081281,0,0
n01945685,n01629819,n01728920,n01630670,n02268443,0,0
n04285008,n04037443,n03476684,n02951585,n02910353,0,0
n03032252,n04346328,n03877845,n03721384,n04296562,1,1
n02483708,n02488702,n02493793,n02490219,n02457408,1,1
n01629819,n01632458,n01737021,n03530642,n01984695,0,1
n02992529,n04074963,n03485407,n03793489,n03197337,1,1
n01698640,n01677366,n01689811,n02177972,n02168699,1,1
n02114548,n02111889,n02437616,n04399382,n02111500,1,1
n02500267,n02497673,n02484975,n02483362,n02486261,0,1
n02480855,n02483362,n02500267,n02486261,n02484975,1,1
n04147183,n02981792,n04612504,n04483307,n03947888,1,1
n02487347,n02486261,n02489166,n02492035,n02493509,1,1
n03769881,n03895866,n03796401,n04065272,n04258138,0,1
n02326432,n02325366,n01883070,n02363005,n02356798,0,1
n02033041,n02011460,n02028035,n02027492,n02018795,1,1
n07745940,n07760859,n07579787,n07714990,n07871810,1,1
n02415577,n02412080,n02120079,n02114548,n02114367,1,1
n02951585,n03887697,n04344873,n03584829,n15075141,1,1
n02087394,n02106662,n02109047,n02090379,n02105162,1,1
n04485082,n02749479,n03759954,n03017168,n04090263,1,1
n04264628,n04505470,n03085013,n04041544,n03857828,0,1
n04584207,n01914609,n02097658,n02094433,n02088094,0,1
n04591157,n03476684,n04325704,n02883205,n02786058,1,1
n01770081,n01774384,n01773549,n01773157,n03627232,1,1
n02676566,n03532672,n04536866,n02992211,n03272010,0,1
n03691459,n04009552,n02988304,n04041544,n03976467,1,1
n03770439,n03866082,n04136333,n02730930,n03534580,0,0
n01983481,n07615774,n04270147,n03720891,n01985128,1,1
n07742313,n07717556,n04023962,n07716906,n04591713,0,0
n02105412,n02107142,n02087046,n02107312,n02110806,1,1
n03483316,n02841315,n04517823,n03424325,n03759954,0,0
n02088364,n02113023,n02113186,n02088238,n02089867,0,0
n07831146,n07716906,n04263257,n07754684,n03776460,1,1
n03710637,n03710721,n02808440,n04493381,n04317175,1,1
n03271574,n04286575,n03220513,n04332243,n03065424,0,0
n03529860,n02977058,n03179701,n04404412,n03782006,0,1
n03733131,n01440764,n03775546,n03776460,n03777568,1,1
n03673027,n02793495,n03899768,n02814860,n02859443,0,0
n02980441,n02814860,n02825657,n03781244,n04486054,1,1
n04409515,n03445777,n03929660,n03942813,n03937543,1,1
n01950731,n04332243,n02655020,n04131690,n01924916,0,0
n12620546,n12768682,n02190166,n12267677,n02219486,0,0
n04141076,n04350905,n02883205,n10148035,n03759954,0,1
n02422699,n02423022,n02422106,n02397096,n02115641,1,1
n01608432,n01616318,n01614925,n01560419,n01582220,0,1
n07697537,n07880968,n07583066,n07714990,n07716358,1,1
n02123394,n02112137,n02127052,n02328150,n02123045,1,1
n04252077,n03218198,n04228054,n02860847,n03873416,1,1
n03207941,n04004767,n03924679,n04330267,n04070727,0,0
n02117135,n02132136,n02130308,n01608432,n02441942,1,1
n02108000,n02088466,n02107312,n02107908,n02107142,0,1
n04404412,n04037443,n03794056,n03697007,n02879718,0,1
n02137549,n02120505,n02444819,n02441942,n02447366,0,0
n04380533,n03887697,n03637318,n03017168,n04265275,0,0
n02319095,n01914609,n07730033,n02643566,n04599235,1,1
n07932039,n07920052,n07930864,n04263257,n02823750,1,1
n02100735,n02091032,n04409515,n02110341,n02906734,0,0
n02088466,n02110958,n02092339,n02109047,n02093256,1,1
n02319095,n02643566,n02317335,n09256479,n01914609,1,1
n04125021,n04141975,n03196217,n03777754,n04372370,1,1
n03954731,n07860988,n03697007,n04344873,n03887697,1,1
n09421951,n09428293,n09332890,n09399592,n02894605,1,1
n09229709,n02965783,n07892512,n01985128,n04356056,0,0
n02093859,n02113712,n02106382,n02105251,n02113624,0,1
n03843555,n04009552,n03602883,n02951585,n02823428,1,1
n04152593,n03180011,n03485407,n03782006,n03642806,0,1
n09421951,n09428293,n09332890,n01751748,n09399592,0,1
n03642806,n02666196,n03832673,n04004767,n03255030,1,1
n03908714,n03710193,n03666591,n03976467,n03602883,0,1
n01677366,n01689811,n01693334,n01440764,n03777568,1,1
n01950731,n02655020,n01924916,n02526121,n02606052,1,1
n07720875,n07715103,n07716358,n13133613,n07714990,0,1
n02115913,n02115641,n02119022,n02119789,n02105162,0,0
n02119022,n02119789,n02120505,n02114712,n02115913,1,1
n04086273,n04090263,n03527444,n02749479,n01440764,1,1
n03982430,n04590129,n03961711,n04201297,n04099969,0,1
n03733281,n03388043,n04604644,n09468604,n04326547,1,1
n02096294,n02106662,n02106030,n02100877,n02105855,0,1
n04550184,n03742115,n04239074,n04209239,n02870880,0,0
n03733805,n02815834,n03920288,n07613480,n04332243,1,1
n03063599,n04560804,n07579787,n02948072,n03690938,1,1
n07714990,n07715103,n09256479,n07714571,n03788195,1,1
n03854065,n03017168,n04005630,n04590129,n04040759,1,1
n04149813,n03032252,n03196217,n02672831,n06596364,1,1
n03786901,n02909870,n03775546,n07930864,n02951585,1,1
n03467068,n04239074,n03384352,n03141823,n02992211,1,1
n02087046,n02085620,n02110806,n02107312,n02105412,1,1
n04326547,n04435653,n02165105,n03530642,n02167151,1,1
n02100735,n02090721,n02092002,n02097209,n02100236,1,1
n03775546,n07932039,n07930864,n07613480,n03786901,1,1
n02111500,n02111889,n02104029,n02099601,n02099712,1,1
n02701002,n02814533,n04467665,n03769881,n03930630,0,1
n02110627,n02097298,n02097130,n02097209,n02093859,0,0
n02027492,n02033041,n02025239,n01847000,n02011460,1,1
n02110185,n02109961,n02110063,n02091467,n04026417,0,1
n02389026,n02110806,n02113023,n02096294,n02113186,1,1
n02106166,n02102040,n02106030,n02107683,n02105855,0,1
n02100735,n02102040,n02105641,n02107574,n02107683,0,0
n03400231,n04596742,n07590611,n03259280,n07717410,0,1
n07711569,n07860988,n07875152,n07880968,n07614500,1,1
n13133613,n03710721,n03710637,n02837789,n11879895,0,1
n03769881,n04065272,n03670208,n03770679,n03895866,0,1
n02128757,n02123159,n02123045,n02124075,n02091467,1,1
n04467665,n03417042,n04461696,n03895866,n03594945,1,1
n02114855,n02119789,n02120505,n02129165,n02114367,1,1
n01873310,n01698640,n02363005,n01601694,n01737021,1,1
n03657121,n04009552,n02841315,n03887697,n03908714,0,0
n02093428,n02108422,n02108915,n02099712,n02093256,1,1
n02951358,n02843684,n03467068,n03876231,n03873416,0,0
n09332890,n02859443,n03933933,n02894605,n03160309,0,1
n04125021,n03742115,n03666591,n03691459,n04152593,1,1
n01981276,n01978455,n01978287,n02233338,n07836838,0,1
n02643566,n01914609,n01950731,n02319095,n02607072,1,1
n04141975,n02815834,n03443371,n07930864,n03916031,0,0
n01560419,n01531178,n01828970,n01534433,n02012849,1,1
n03290653,n03529860,n03347037,n04330267,n04404412,1,1
n13037406,n01514859,n01514668,n13052670,n02480495,1,1
n04049303,n03891332,n03544143,n02795169,n03764736,0,1
n04204238,n02769748,n04525038,n03709823,n07718472,0,0
n02106382,n02093859,n02097130,n02095570,n02097209,1,1
n03529860,n04009552,n02777292,n04517823,n02791270,0,0
n03584254,n02979186,n04392985,n02978881,n02992529,0,0
n02489166,n02494079,n02493509,n02493793,n02488291,1,1
n02116738,n01877812,n02397096,n02486410,n02120505,0,0
n03584829,n03777754,n04270147,n03840681,n04591157,1,1
n07565083,n06359193,n07248320,n03291819,n03690938,1,1
n03188531,n04371774,n03125729,n02804414,n04235860,0,1
n02123597,n02096585,n02087046,n02105412,n03777568,1,1
n04317175,n03868863,n04536866,n02787622,n03970156,0,1
n02965783,n03532672,n03874599,n03692522,n03584829,1,1
n03873416,n03888257,n03662601,n02782093,n04592741,0,0
n02965783,n04356056,n04355933,n04286575,n04592741,1,1
n11879895,n01440764,n03775071,n03775546,n03776460,1,1
n01560419,n01534433,n01833805,n01530575,n01580077,1,1
n01775062,n01770081,n01773549,n13044778,n01774750,1,1
n04370456,n02791270,n03595614,n02871525,n02977058,0,1
n02110958,n02108422,n02097209,n02097130,n02102318,1,1
n03709823,n04026417,n02730930,n03637318,n03530642,1,1
n03777754,n04004767,n02786058,n04074963,n03291819,1,1
n02951585,n03483316,n03388183,n03109150,n04141327,1,1
n02099601,n02100877,n02101388,n02102480,n03803284,0,1
n01629819,n01632458,n02276258,n03379051,n02606052,1,1
n02795169,n03134739,n03937543,n04049303,n02666196,0,0
n02101388,n02102177,n02088364,n02109525,n02089867,1,1
n02109961,n03218198,n02106662,n02105412,n02096294,0,0
n01667114,n02172182,n07734744,n12267677,n01665541,1,1
n03998194,n04033995,n04532106,n03598930,n03223299,1,1
n01978287,n01873310,n01498041,n04507155,n03017168,0,0
n04008634,n03417042,n03773504,n03929855,n04296562,0,0
n02128757,n02128385,n02124075,n01440764,n03777568,1,1
n02793495,n03457902,n03028079,n01440764,n03775546,1,1
n09256479,n01917289,n01910747,n02643566,n01943899,1,1
n01950731,n02607072,n01943899,n01632777,n02009912,0,0
n02089973,n02089867,n02088364,n02091244,n02101388,1,1
n01981276,n01983481,n03970156,n01978287,n04270147,1,1
n03388043,n09421951,n02536864,n04493381,n03598930,0,0
n02790996,n03535780,n03888605,n04540053,n03976657,0,1
n04380533,n03042490,n04417672,n04208210,n03223299,0,0
n02133161,n02132136,n02480855,n02396427,n01883070,0,1
n04162706,n03814639,n07615774,n03868863,n03476991,0,1
n02088094,n03958227,n03404251,n04235860,n02669723,0,0
n01986214,n01689811,n01985128,n01770393,n01728920,1,1
n02412080,n02415577,n02125311,n01440764,n03776460,0,1
n01534433,n01592084,n01530575,n01560419,n03792782,1,1
n02093256,n02093428,n02105412,n02099712,n02109047,1,1
n03970156,n04209239,n04049303,n03134739,n02909870,0,1
n03018349,n04550184,n03290653,n04548280,n03742115,0,0
n12620546,n12768682,n12267677,n07768694,n02165456,1,1
n02877765,n03937543,n03063599,n03690938,n07920052,0,1
n02909870,n02747177,n03891332,n02815834,n04560804,0,1
n03776460,n03393912,n04065272,n04613696,n03417042,1,1
n04251144,n02841315,n04404412,n04485082,n04152593,0,0
n03207743,n02869837,n03188531,n04599235,n04325704,1,1
n02992529,n03902125,n02988304,n02979186,n04392985,1,1
n01631663,n01630670,n01728920,n01770393,n01629819,1,1
n03729826,n03666591,n04154565,n03876231,n03970156,1,1
n04033995,n02099712,n02111500,n02091134,n04235860,1,1
n04462240,n04399382,n04597913,n07693725,n04332243,1,1
n01632777,n04049303,n04296562,n04493381,n01770393,0,0
n02091831,n02107908,n02107574,n02108000,n02088632,1,1
n03874293,n03127925,n02966687,n03376595,n03803284,1,1
n02840245,n03179701,n03782006,n04152593,n03109150,0,0
n02794156,n03706229,n04141975,n04238763,n04286575,0,1
n07831146,n07584110,n07697537,n04263257,n07579787,0,1
n02641379,n03000684,n04208210,n02749479,n04090263,0,1
n02110185,n02110063,n02111500,n02109961,n02090622,1,1
n09229709,n03733131,n03888257,n09246464,n04485082,0,0
n04311004,n02825657,n03933933,n02950826,n02708093,1,1
n02788148,n03347037,n04548362,n03388549,n03223299,1,1
n02445715,n02104365,n03026506,n02443484,n02097298,1,1
n04286575,n06874185,n03590841,n09472597,n01843383,0,1
n07717410,n07716358,n03995372,n04116512,n03476991,0,0
n01631663,n02165456,n01945685,n01644900,n01443537,1,1
n03692522,n03584829,n03868863,n04133789,n07697537,0,0
n01828970,n01560419,n01531178,n01843065,n01833805,1,1
n02098105,n02412080,n02457408,n02098413,n02086240,0,0
n04554684,n04009552,n04330267,n03691459,n03207941,1,1
n03599486,n03417042,n03538406,n04252225,n04336792,1,1
n03595614,n02963159,n02730930,n04591157,n03630383,1,1
n02123394,n02112350,n02328150,n02112137,n02104365,1,1
n04515003,n03452741,n03494278,n03775071,n03775546,1,1
n02883205,n03814639,n04591157,n04350905,n04325704,0,1
n03995372,n06596364,n03642806,n03970156,n03250847,0,0
n02794156,n04328186,n04141975,n02708093,n03706229,1,1
n03344393,n03673027,n02704792,n02690373,n02701002,1,1
n04008634,n02690373,n03773504,n04592741,n04552348,0,0
n03197337,n04328186,n04069434,n03706229,n03196217,0,1
n04479046,n03325584,n03877472,n03980874,n03404251,1,1
n02092002,n02088094,n02090721,n07802026,n02437616,0,0
n01695060,n02493793,n02526121,n02486410,n01737021,0,0
n04465501,n03496892,n04428191,n03935335,n03792972,1,1
n03991062,n04049303,n03944341,n03457902,n03259280,0,1
n03933933,n04366367,n04311004,n03126707,n03895866,0,0
n01677366,n01697457,n01685808,n02127052,n01689811,0,0
n01749939,n01729977,n01739381,n02526121,n01682714,1,1
n01768244,n02786058,n03047690,n03223299,n03680355,1,1
n02091831,n02090622,n02091134,n02099601,n02090379,1,1
n02526121,n01955084,n01917289,n02321529,n02655020,0,1
n03259280,n07590611,n02939185,n07932039,n04263257,0,1
n02128925,n02128385,n02130308,n01440764,n03777568,0,0
n12985857,n13040303,n01735189,n01985128,n07716906,1,1
n04476259,n03291819,n02840245,n07565083,n04548362,0,0
n02408429,n02398521,n02018207,n02504013,n02133161,1,1
n01443537,n01632777,n01440764,n03775546,n03776460,1,1
n03590841,n03637318,n01910747,n03666591,n03196217,1,1
n07718472,n07717556,n01980166,n07753592,n07717410,0,0
n04332243,n02815834,n02951585,n04317175,n03733805,0,0
n04033901,n03443371,n02948072,n04317175,n07892512,0,1
n01494475,n01484850,n01491361,n02641379,n01496331,0,0
n09468604,n04326547,n04532670,n02980441,n09246464,1,1
n02814533,n03769881,n02930766,n03930630,n03770679,0,1
n04005630,n04404412,n04201297,n03494278,n02791270,0,0
n02526121,n02655020,n01950731,n01496331,n01924916,1,1
n01855672,n02012849,n02788148,n02009912,n02692877,0,0
n01622779,n01616318,n01608432,n01440764,n03775546,1,1
n01872401,n02346627,n03065424,n03899768,n02190166,1,1
n07697537,n12144580,n07718472,n07614500,n07579787,0,0
n03085013,n04505470,n04264628,n02966687,n03445924,1,1
n02445715,n02447366,n02105855,n04265275,n02110063,1,1
n02120505,n02114855,n02356798,n02119022,n02325366,1,1
n01751748,n01756291,n01770393,n01753488,n01980166,1,1
n04141327,n03481172,n03250847,n04090263,n03804744,1,1
n02443484,n02443114,n02077923,n02364673,n03207941,1,1
n02107908,n02106550,n02108000,n02107142,n02101006,0,0
n01608432,n01614925,n01616318,n02012849,n01440764,1,1
n03447721,n01514668,n04204238,n12768682,n01514859,0,1
n03160309,n02894605,n03933933,n04606251,n04311004,1,1
n04239074,n04550184,n02870880,n03337140,n04070727,0,1
n07715103,n07714990,n07716358,n07718472,n07714571,1,1
n02110958,n02108422,n02091467,n02108915,n02109047,1,1
n04367480,n02906734,n03976657,n04376876,n03250847,0,1
n03902125,n03710193,n03425413,n04525305,n04501370,1,1
n02909870,n04204238,n02939185,n03764736,n03482405,1,1
n01744401,n01742172,n01756291,n01729322,n01755581,0,0
n04532106,n13044778,n03000247,n03325584,n03724870,1,1
n02992529,n02966687,n03602883,n03691459,n04372370,0,0
n02493509,n02486261,n02492660,n02480495,n02490219,1,1
n10148035,n03642806,n04317175,n03617480,n02883205,1,1
n02165105,n02172182,n02167151,n02219486,n01774384,0,1
n02437616,n01877812,n02403003,n02412080,n02963159,1,1
n03062245,n02815834,n03764736,n02909870,n04579145,1,1
n03785016,n04086273,n04009552,n02950826,n04090263,0,0
n02870880,n03742115,n04070727,n03131574,n03661043,0,0
n02951358,n03873416,n03791053,n02704792,n04037443,1,1
n02130308,n02128385,n02128925,n01798484,n01695060,1,1
n04277352,n01944390,n03134739,n02776631,n07693725,1,1
n02096585,n02108915,n02087046,n02108089,n02093428,1,1
n04590129,n04589890,n04239074,n03991062,n04070727,0,1
n02965783,n03063599,n04317175,n03691459,n03692522,1,1
n03485407,n02978881,n02992529,n02979186,n04392985,0,1
n02804414,n03125729,n03188531,n03131574,n03877472,1,1
n02112137,n02112018,n02086079,n02105855,n02108551,1,1
n02007558,n02006656,n02002724,n02002556,n02012849,1,1
n03445924,n03594945,n03769881,n03770679,n03670208,0,1
n09428293,n09332890,n09421951,n09399592,n02894605,0,1
n03657121,n04328186,n03692522,n02988304,n03793489,1,1
n02480855,n02481823,n03594734,n02483708,n01871265,0,0
n02165105,n02268853,n02229544,n02167151,n02268443,1,1
n01669191,n01667114,n01667778,n01440764,n03777568,1,1
n02011460,n01440764,n03775546,n03776460,n03777568,1,1
n03710193,n03000134,n02843684,n04067472,n03874599,1,1
n04467665,n02701002,n03496892,n03126707,n04065272,0,0
n02916936,n04344873,n03255030,n03709823,n03623198,1,1
n03908714,n03492542,n03908618,n02966687,n03602883,0,1
n03998194,n03223299,n02666196,n03871628,n04548362,1,1
n04552348,n04008634,n03773504,n02687172,n04592741,1,1
n01824575,n01795545,n01582220,n01440764,n03776460,1,1
n01917289,n01751748,n03733281,n03207743,n01677366,1,1
n04443257,n02916936,n03089624,n04462240,n02815834,0,0
n03874293,n03933933,n02788148,n03891251,n03895866,1,1
n03272010,n04229816,n03759954,n02667093,n03976657,1,1
n02099712,n02099267,n02099429,n02106550,n02089078,1,1
n03903868,n03804744,n03532672,n03388043,n02999410,0,1
n03791053,n03538406,n03763968,n03785016,n03249569,0,0
n07831146,n07716906,n07579787,n07583066,n07711569,1,1
n02097298,n02106382,n02097130,n02111277,n02105056,0,0
n02782093,n02841315,n03124170,n04507155,n04127249,0,0
n04370456,n03814639,n04325704,n03787032,n03045698,0,0
n03743016,n04326547,n02980441,n07802026,n11879895,1,1
n02105505,n02088094,n02105251,n02101556,n03404251,1,1
n03649909,n03445924,n03444034,n03791053,n04482393,1,1
n03891251,n02797295,n04208210,n09835506,n04371774,0,0
n01910747,n01968897,n04599235,n01776313,n04033901,1,1
n03529860,n04404412,n03782006,n04152593,n03180011,1,1
n02787622,n03110669,n02676566,n03372029,n03838899,1,1
n02009912,n09332890,n02012849,n04604644,n02002556,0,1
n02011460,n01558993,n01532829,n01797886,n01560419,1,1
n02094114,n02094258,n02102318,n02095889,n02095314,1,1
n02950826,n04428191,n03967562,n04465501,n03496892,1,1
n02105855,n02106030,n02112018,n02086910,n02106166,1,1
n09288635,n09472597,n01440764,n03775071,n03775546,1,1
n01773157,n01773797,n03976657,n02219486,n02168699,0,1
n01774750,n01978455,n01985128,n02317335,n01775062,1,1
n04409515,n07742313,n07753113,n07753592,n07718472,1,1
n02727426,n04417672,n02095314,n03868242,n02437616,0,0
n02113799,n02113712,n02113624,n02093647,n02104029,1,1
n07873807,n07697537,n03666591,n02786058,n03041632,0,1
n02443484,n02445715,n02443114,n02105641,n02492035,1,1
n04483307,n02981792,n02951358,n03873416,n04612504,0,1
n03095699,n03216828,n03947888,n04258138,n03240683,1,1
n01664065,n01667114,n01667778,n01669191,n01665541,1,1
n02092002,n02090721,n02117135,n02111129,n02114367,1,1
n07711569,n07715103,n12144580,n07875152,n07614500,1,1
n02219486,n01980166,n02206856,n01985128,n02229544,1,1
n13133613,n12144580,n03773504,n03775071,n03775546,1,1
n02114548,n02120079,n02111889,n02109961,n02114367,1,1
n03529860,n04152593,n03782006,n04239074,n04404412,1,1
n02097298,n02110627,n02111277,n02097130,n02105056,1,1
n13133613,n12144580,n07615774,n03825788,n07697537,1,1
n03873416,n02879718,n03970156,n04154565,n03876231,0,0
n01537544,n02009229,n01580077,n01818515,n01843065,1,1
n01847000,n01440764,n03775071,n03775546,n03776460,1,1
n04428191,n09332890,n04606251,n04604644,n03496892,1,1
n02666196,n03494278,n03773504,n03775071,n03775546,1,1
n02190166,n02268443,n01773797,n02219486,n03530642,0,1
n02977058,n03291819,n03207941,n04070727,n02840245,0,1
n01828970,n01531178,n01560419,n01843383,n01833805,1,1
n04099969,n03376595,n04590129,n03127925,n04265275,1,1
n02704792,n02747177,n02909870,n03649909,n02795169,0,1
n07720875,n12768682,n07747607,n07717410,n03590841,1,1
n02088094,n02102318,n02105251,n02099601,n02086079,1,1
n02113712,n02113624,n02113799,n02105505,n02102318,0,1
n03710721,n02807133,n04540053,n03710637,n03623198,0,1
n04380533,n03637318,n03825788,n02948072,n04254120,0,1
n03942813,n04039381,n03982430,n04201297,n04239074,1,1
n02106382,n02093859,n02097130,n02088094,n02113799,0,1
n03794056,n03803284,n03527444,n02091032,n02105162,1,1
n02930766,n02701002,n03977966,n02704792,n04461696,1,1
n04461696,n03445924,n03977966,n02930766,n04037443,0,1
n04026417,n02834397,n03709823,n02869837,n03590841,0,0
n03796401,n03417042,n04467665,n04065272,n04461696,1,1
n03709823,n04026417,n03803284,n02966687,n04204238,1,1
n02093859,n02097209,n02097298,n02097047,n02097130,0,1
n03804744,n03967562,n04606251,n04604644,n03376595,0,1
n02730930,n03938244,n04033995,n03958227,n03595614,0,1
n01560419,n01580077,n01601694,n01530575,n01558993,1,1
n02097298,n02097658,n02437616,n02096294,n02097047,1,1
n02091635,n02094114,n02096294,n02097658,n02090721,1,1
n04136333,n04367480,n03450230,n04325704,n02906734,1,1
n07718747,n07730033,n01914609,n02319095,n02607072,1,1
n02417914,n02415577,n02412080,n01440764,n03775546,1,1
n03355925,n03888257,n03958227,n03976657,n04525038,1,1
n02445715,n02447366,n01806567,n02488702,n02497673,1,1
n02110185,n02134418,n02123045,n02104365,n02445715,0,1
n03425413,n04099969,n03017168,n02788148,n04509417,0,0
n04447861,n15075141,n03623198,n04254120,n03970156,1,1
n02099712,n02109047,n02104029,n02111500,n02100735,0,1
n04579432,n02951585,n03584829,n03047690,n02910353,0,1
n03977966,n02701002,n03417042,n02704792,n03796401,1,1
n04116512,n03729826,n12620546,n03942813,n03937543,1,1
n04019541,n03623198,n02860847,n03379051,n04228054,1,1
n04200800,n02791124,n02791270,n03124043,n04081281,1,1
n01695060,n02408429,n03743016,n02398521,n01698640,0,1
n02085936,n02113624,n02113712,n02096437,n02086240,1,1
n03992509,n03786901,n07614500,n03443371,n07860988,1,1
n04235860,n02769748,n03958227,n04370456,n03792972,0,1
n04613696,n03220513,n04258138,n02859443,n02793495,1,1
n07716906,n07716358,n07718472,n07711569,n07753592,1,1
n02085782,n02086910,n02106166,n02123394,n02105855,1,1
n07718472,n07716358,n07753592,n07742313,n01632777,1,1
n04476259,n04579432,n03476684,n03291819,n03584829,0,0
n03920288,n03249569,n03942813,n03937543,n02939185,1,1
n01860187,n01855672,n01440764,n03775546,n03776460,1,1
n03272010,n06596364,n04200800,n04296562,n02676566,1,1
n02814860,n03773504,n03355925,n04266014,n04552348,0,0
n02749479,n04090263,n04536866,n04192698,n02787622,0,1
n02028035,n02037110,n02051845,n02002724,n01798484,1,1
n01677366,n01694178,n01688243,n01675722,n02655020,1,1
n13037406,n13052670,n13040303,n12985857,n13044778,1,1
n02951585,n04591713,n04067472,n03109150,n04154565,0,1
n02095889,n02098286,n02101556,n02100735,n02096437,1,1
n04532670,n03781244,n03710193,n03899768,n01440764,1,1
n01582220,n02018207,n01847000,n02037110,n01855672,1,1
n04599235,n03476684,n03814906,n03658185,n03065424,0,1
n02395406,n03223299,n02099712,n02109961,n02111500,1,1
n04336792,n02835271,n04507155,n09229709,n03787032,0,0
n02443484,n02443114,n02441942,n02442845,n03775546,1,1
n02510455,n02437616,n02497673,n02488291,n02437312,1,1
n04550184,n03742115,n03207941,n04201297,n04239074,1,1
