n01776313,n02190166,n02206856,n02177972,n01773797,0,1
n02804414,n03125729,n03814639,n04235860,n04370456,0,1
n04049303,n02747177,n02795169,n02909870,n04560804,1,1
n02006656,n02012849,n02007558,n02018795,n02009912,1,1
n02097047,n02097209,n02097130,n02102318,n02093991,0,1
n02111277,n02108551,n02099267,n02110627,n02092002,1,1
n03063689,n03950228,n04398044,n04380533,n03584829,0,1
n03393912,n02966687,n04418357,n03854065,n04462240,1,1
n02109525,n02108089,n02089973,n02089867,n02088364,0,1
n02930766,n03930630,n02974003,n03100240,n04037443,0,1
n02514041,n02927161,n02641379,n01669191,n07716358,0,0
n01828970,n02268443,n01824575,n01608432,n01558993,1,1
n01632777,n01443537,n01985128,n03935335,n02692877,1,1
n04372370,n04125021,n03742115,n04254120,n03075370,1,1
n03485794,n04476259,n02834397,n02730930,n02808304,1,1
n02443114,n02441942,n02443484,n02342885,n02442845,1,1
n02930766,n02814533,n03930630,n03770679,n04146614,1,1
n02086079,n02112018,n02112137,n02086240,n02112350,0,1
n13040303,n07734744,n13054560,n12985857,n12998815,1,1
n04485082,n04367480,n03141823,n03495258,n02992211,1,1
n03482405,n03314780,n03014705,n03832673,n03666591,1,1
n03980874,n02963159,n04325704,n04599235,n03594734,0,1
n02102973,n02099429,n02097130,n02101006,n02099267,0,0
n01910747,n01498041,n01496331,n01491361,n02134084,1,1
n01632777,n02640242,n01693334,n01682714,n01630670,0,1
n04371430,n02837789,n03535780,n04254680,n03888605,1,1
n02526121,n01496331,n01491361,n02655020,n02606052,1,1
n01871265,n02504458,n02504013,n02397096,n02408429,1,1
n04532106,n03485794,n04476259,n03709823,n02834397,1,1
n04482393,n02909870,n03623198,n03127747,n04557648,1,1
n04584207,n03980874,n07615774,n02786058,n02963159,0,0
n02536864,n04033901,n02514041,n02640242,n01443537,0,0
n02074367,n01491361,n01484850,n01494475,n01496331,1,1
n01608432,n01819313,n02018795,n01616318,n01855672,1,1
n02966193,n04462240,n04243546,n03089624,n03447447,1,1
n01795545,n01514668,n02017213,n01616318,n01514859,1,1
n02791270,n04443257,n04081281,n04200800,n02776631,1,1
n02087394,n02090379,n02100583,n02109047,n02091134,1,1
n02116738,n02109047,n02117135,n02093428,n02091134,1,1
n02091635,n02096177,n02099601,n02094114,n02093991,1,1
n02895154,n02939185,n04192698,n03146219,n07930864,1,1
n09193705,n03792972,n03792782,n09468604,n09246464,1,1
n02088094,n02101006,n02111277,n02105251,n02105056,1,1
n04200800,n03201208,n03018349,n02790996,n03840681,1,1
n01775062,n01737021,n01631663,n02167151,n04275548,0,1
n02814533,n03100240,n02974003,n03459775,n04037443,0,1
n03032252,n03781244,n04081281,n02776631,n03877845,1,1
n02492660,n02493509,n02457408,n02493793,n02483708,0,1
n01978455,n01632458,n01984695,n01955084,n01985128,0,1
n02992529,n03485407,n04074963,n03793489,n04041544,1,1
n01698640,n01833805,n01689811,n01697457,n12620546,1,1
n02114548,n02104029,n02111889,n02114367,n02111500,1,1
n02484975,n02488702,n02486261,n02497673,n02500267,0,1
n02480855,n02492660,n02484975,n02493793,n02488291,1,1
n02981792,n03947888,n04147183,n04612504,n03216828,0,1
n02487347,n02489166,n02484975,n02129165,n02488291,1,1
n03895866,n03272562,n04335435,n04310018,n03796401,1,1
n02325366,n02326432,n01877812,n01883070,n02396427,1,1
n02033041,n02027492,n02028035,n02177972,n02011460,1,1
n07745940,n12620546,n03530642,n07760859,n02281787,1,1
n02415577,n02417914,n02412080,n02396427,n02408429,1,1
n02951585,n04579432,n03676483,n04033901,n03483316,1,1
n02087394,n02109047,n02105162,n02107142,n02091134,1,1
n04485082,n02841315,n02749479,n04090263,n03692522,1,1
n04264628,n04505470,n03085013,n02892201,n03832673,0,1
n02097658,n02094433,n02094114,n02096177,n02105251,1,1
n04591157,n04532106,n03450230,n10148035,n02883205,1,1
n01770081,n01776313,n04275548,n03627232,n02268443,1,1
n04536866,n02992211,n03532672,n03272010,n04515003,0,1
n03691459,n04041544,n04392985,n04372370,n02979186,1,1
n03594734,n02730930,n04136333,n02797295,n03770439,1,1
n01983481,n01981276,n01985128,n01978287,n13133613,1,1
n03937543,n03476991,n07768694,n03633091,n04131690,1,1
n02105412,n02087046,n02107312,n02107142,n02091244,1,1
n02841315,n04067472,n03995372,n03255030,n03843555,0,1
n02091244,n02808440,n02110806,n04493381,n04476259,1,1
n07831146,n04263257,n07716906,n04332243,n03633091,1,1
n03710637,n03710721,n02837789,n03450230,n03770439,1,1
n04238763,n03961711,n03447721,n03065424,n03017168,0,0
n02977058,n03770439,n03902125,n03290653,n03529860,0,0
n03733131,n03888257,n04136333,n03976657,n04507155,1,1
n03877845,n02859443,n04346328,n03216828,n04044716,0,0
n02980441,n02814860,n02825657,n03781244,n03028079,1,1
n04409515,n03942813,n03929660,n03445777,n04540053,1,1
n01950731,n02655020,n01924916,n01955084,n02526121,0,0
n02229544,n12620546,n02226429,n02268443,n12267677,0,1
n02883205,n04579432,n03141823,n04350905,n03759954,1,1
n02422699,n02423022,n02115641,n02422106,n02129165,1,1
n01616318,n01560419,n01608432,n01532829,n01797886,0,0
n07697537,n07583066,n07714990,n07697313,n07880968,1,1
n02123394,n02123045,n02123159,n02127052,n02112137,1,1
n04252077,n02860847,n04252225,n03218198,n03785016,1,1
n03337140,n03018349,n04004767,n03259280,n03347037,1,1
n02117135,n02116738,n02130308,n02093991,n02098105,1,1
n02107142,n02107312,n02093428,n02106550,n02092339,1,1
n04037443,n04552348,n03417042,n02687172,n03777568,1,1
n02444819,n02454379,n02447366,n02120505,n02396427,0,0
n03908618,n04380533,n04476259,n03201208,n13133613,0,0
n02319095,n01914609,n07730033,n03729826,n02165456,1,1
n07920052,n07932039,n02823750,n07930864,n07892512,0,1
n02100735,n02111500,n02104029,n02110341,n02090622,0,0
n02088466,n02088238,n02089078,n02109047,n03642806,1,1
n02319095,n09256479,n02317335,n01914609,n02321529,1,1
n04125021,n04141975,n02971356,n04372370,n03761084,1,1
n03954731,n03804744,n03786901,n07684084,n03041632,1,1
n09421951,n09399592,n09428293,n09332890,n09256479,1,1
n07892512,n03110669,n02965783,n04355933,n04487394,0,1
n02113712,n02113624,n02102973,n02093859,n02106382,0,1
n03843555,n02966687,n04009552,n04154565,n03598930,1,1
n03485407,n04152593,n03832673,n03584254,n03180011,1,1
n09421951,n09428293,n09399592,n02894605,n01665541,0,0
n03832673,n06359193,n03642806,n07565083,n03782006,0,1
n03710193,n02950826,n03908714,n04456115,n06874185,1,1
n01677366,n01693334,n01685808,n01687978,n01688243,1,1
n01924916,n01950731,n02281787,n09256479,n12998815,0,1
n07715103,n07714990,n02927161,n01494475,n07714571,0,1
n02115913,n02115641,n02119022,n02114855,n02105162,0,1
n02119022,n02119789,n02120505,n02115913,n02114855,1,1
n04086273,n03527444,n04090263,n02749479,n04485082,1,1
n04201297,n04265275,n04590129,n04239074,n03982430,1,1
n03733281,n07802026,n03065424,n09468604,n07718472,1,1
n02106550,n02111129,n02101006,n02089078,n02093754,0,0
n04550184,n04239074,n04553703,n04201297,n03016953,0,1
n03733805,n02815834,n07932039,n04597913,n03920288,1,1
n03063599,n03063689,n04398044,n07930864,n03950228,1,1
n07714990,n07715103,n02319095,n09256479,n07718747,1,1
n03854065,n03930313,n04515003,n03017168,n04523525,1,1
n04149813,n04243546,n07565083,n04152593,n04525305,1,1
n07930864,n03786901,n03775546,n03950228,n04263257,0,1
n03467068,n03384352,n04005630,n03255030,n03697007,1,1
n02087046,n02085620,n02110806,n02109961,n02091244,1,1
n04326547,n03000134,n03530642,n04409515,n01756291,1,1
n02100735,n02092002,n02100236,n02101556,n02101006,1,1
n03775546,n07930864,n04263257,n03443371,n03063599,1,1
n02111500,n02111889,n02104029,n02106030,n02099601,1,1
n04252225,n04461696,n02814533,n02930766,n03594945,0,1
n02096177,n02097298,n02093859,n02097047,n02095314,0,1
n02027492,n02033041,n02025239,n02028035,n01641577,1,1
n02109961,n02110063,n02110185,n02091467,n02114367,1,1
n02389026,n02437312,n02395406,n02397096,n02105412,1,1
n02106030,n02105855,n02106166,n02105641,n02090622,0,1
n03970156,n03720891,n02445715,n02364673,n09229709,0,1
n03259280,n07590611,n03400231,n04596742,n03133878,1,1
n07711569,n07860988,n07715103,n07875152,n07613480,1,1
n03710721,n02837789,n03710637,n13133613,n03930313,0,1
n03670208,n04065272,n03769881,n03770679,n02701002,1,1
n02128757,n02108422,n02127052,n02123159,n02123045,1,1
n04467665,n03594945,n04461696,n03417042,n03770679,1,1
n02114855,n02120505,n02115913,n02115641,n02114712,1,1
n01873310,n02536864,n01665541,n01697457,n01494475,1,1
n03476684,n02978881,n02219486,n04127249,n04153751,1,1
n02093428,n02093256,n02108422,n02108915,n02087394,1,1
n03710193,n02843684,n03804744,n03930313,n02727426,0,0
n02859443,n09332890,n09428293,n03216828,n09421951,1,1
n04125021,n03782006,n03179701,n04579432,n04009552,1,1
n01978287,n01978455,n01981276,n01776313,n02174001,1,1
n02643566,n01914609,n02607072,n09256479,n02319095,1,1
n07697537,n07565083,n02815834,n04476259,n03666591,1,1
n01560419,n01531178,n01608432,n01828970,n01534433,1,1
n03290653,n03529860,n04404412,n03016953,n03347037,1,1
n13037406,n13052670,n01514859,n13040303,n12998815,1,1
n03891332,n03902125,n02747177,n04141975,n02795169,1,1
n04525038,n03617480,n02231487,n02730930,n04209133,0,0
n02097130,n02095570,n02106382,n02113799,n02093859,0,1
n02777292,n04540053,n03770439,n04254777,n04296562,0,0
n03492542,n04392985,n02978881,n02988304,n02979186,0,0
n02489166,n02494079,n02493793,n02486261,n02493509,1,1
n02325366,n02326432,n02396427,n02415577,n02058221,0,1
n03584829,n03777754,n04074963,n04332243,n04270147,1,1
n07565083,n07248320,n03871628,n03690938,n03937543,1,1
n03125729,n02804414,n04235860,n03188531,n04371774,1,1
n02123597,n02124075,n04493381,n02127052,n02113023,1,1
n04536866,n03995372,n02992211,n03483316,n03272010,1,1
n02965783,n04442312,n04355933,n03891332,n04356056,1,1
n03888257,n04067472,n02841315,n09428293,n03249569,0,1
n02965783,n04356056,n03793489,n03637318,n04592741,1,1
n11879895,n02793495,n07802026,n12144580,n04562935,1,1
n01560419,n01833805,n01558993,n01534433,n01580077,1,1
n01775062,n01773549,n01773797,n01774750,n01770081,1,1
n03595614,n02791270,n02871525,n02860847,n04443257,1,1
n02110958,n02108915,n02108422,n02108089,n02093256,1,1
n03709823,n04026417,n03047690,n04204238,n03532672,1,1
n03777754,n02971356,n04004767,n03584829,n04074963,1,1
n02951585,n03483316,n03109150,n03481172,n04355933,1,1
n02099601,n02100877,n02101388,n02099267,n02100583,0,1
n01629819,n01632458,n01630670,n01631663,n02276258,1,1
n03134739,n02909870,n04049303,n02795169,n03937543,0,1
n02101388,n02100735,n02102177,n02088364,n02109525,1,1
n03218198,n02109961,n02110185,n02106662,n02110063,0,0
n02319095,n01667114,n07734744,n04485082,n01669191,0,1
n03998194,n04033995,n04532106,n03223299,n02699494,1,1
n01978287,n01986214,n01978455,n01985128,n01983481,0,1
n02823428,n03220513,n03770679,n02814533,n04228054,0,0
n02128757,n02128385,n02127052,n02124075,n02128925,1,1
n02793495,n03028079,n02859443,n02980441,n11879895,1,1
n09256479,n10565667,n01910747,n02643566,n01751748,1,1
n01494475,n01950731,n03729826,n01819313,n01632777,0,0
n02089973,n02089867,n02100236,n02100735,n02088364,1,1
n13133613,n12144580,n04270147,n01981276,n04597913,0,1
n03388043,n04493381,n02939185,n02808440,n03447721,0,0
n02790996,n03888605,n02777292,n03770439,n03535780,0,1
n04380533,n03201208,n03903868,n04507155,n03637318,0,1
n02132136,n02480855,n02504013,n01871265,n02133161,0,1
n03814639,n04162706,n04325704,n02834397,n03770679,1,1
n02992211,n04296562,n04456115,n07802026,n03970156,0,0
n01986214,n01980166,n02229544,n02226429,n01944390,1,1
n02415577,n02412080,n02403003,n02410509,n02408429,1,1
n01534433,n01530575,n01592084,n01531178,n01537544,1,1
n02093256,n02093428,n02113978,n02096585,n02091032,1,1
n04023962,n03970156,n03134739,n07615774,n04209239,0,1
n03742115,n03016953,n04550184,n04515003,n03018349,0,1
n12620546,n07747607,n12057211,n07749582,n07768694,1,1
n02877765,n03690938,n07579787,n04476259,n03937543,0,1
n03733805,n02909870,n02815834,n04560804,n03775546,0,1
n03776460,n03393912,n02793495,n04005630,n02859443,1,1
n04356056,n02909870,n09256479,n04404412,n03873416,0,0
n03207743,n04026417,n02834397,n02869837,n03485794,1,1
n02992529,n03485407,n02988304,n03902125,n04041544,1,1
n01631663,n01630670,n02317335,n12985857,n01629819,1,1
n03729826,n04456115,n02948072,n03666591,n03970156,1,1
n02091134,n02090622,n02099712,n02091831,n02093428,0,0
n04399382,n04462240,n03935335,n07860988,n03017168,0,1
n01443537,n10565667,n01496331,n01498041,n03529860,1,1
n02091831,n02109047,n02091134,n02089078,n02107142,1,1
n03874293,n04428191,n03126707,n03240683,n03127925,1,1
n03874599,n03179701,n02840245,n04152593,n03180011,1,1
n04238763,n02794156,n03706229,n04328186,n04041544,1,1
n07584110,n04263257,n07590611,n07831146,n07579787,1,1
n02749479,n04090263,n03763968,n02787622,n02676566,1,1
n02113799,n02090622,n02488291,n02120079,n02104029,0,0
n09246464,n04458633,n09288635,n09472597,n06874185,0,0
n04311004,n03933933,n04366367,n03220513,n04532670,1,1
n02788148,n04311004,n03065424,n03933933,n04366367,1,1
n02510455,n02445715,n02443484,n03876231,n02134418,0,1
n06874185,n04286575,n03982430,n02965783,n03590841,1,1
n06785654,n04074963,n03085013,n02666196,n03598930,0,1
n01631663,n12985857,n01630670,n01644900,n12998815,1,1
n04133789,n03803284,n03584829,n02834397,n02909870,0,1
n01828970,n01843065,n01560419,n01537544,n01531178,1,1
n02098105,n02091467,n02090721,n02361337,n02096051,0,0
n04554684,n04069434,n03207941,n03761084,n03976467,1,1
n03599486,n03141823,n03538406,n04311174,n02791124,1,1
n06785654,n03595614,n04409515,n02963159,n03832673,0,1
n02123394,n02328150,n02086079,n02113624,n02124075,1,1
n04515003,n03452741,n02672831,n03854065,n03494278,1,1
n02883205,n04350905,n04591157,n10148035,n03476684,0,1
n03983396,n03443371,n04200800,n03602883,n04209133,0,0
n02794156,n04141975,n03706229,n03841143,n04328186,1,1
n03344393,n03673027,n03095699,n03874293,n02704792,1,1
n02687172,n04008634,n04552348,n03773504,n02981792,1,1
n03197337,n04328186,n03196217,n03841143,n03657121,0,1
n04479046,n03877472,n03630383,n04350905,n04370456,1,1
n07802026,n03496892,n03218198,n04604644,n02793495,0,0
n01695060,n01440764,n02536864,n01744401,n01494475,0,1
n04465501,n03496892,n02797295,n03478589,n04428191,1,1
n03457902,n03991062,n04560804,n03443371,n04049303,1,1
n03933933,n04311004,n04366367,n03126707,n04044716,0,0
n01677366,n01688243,n01695060,n01685808,n01687978,0,1
n01749939,n01729977,n01739381,n02007558,n01751748,1,1
n01768244,n03717622,n02892201,n01770393,n01955084,1,1
n02091831,n02090622,n02091134,n02091032,n02088238,1,1
n02321529,n01924916,n01943899,n02526121,n01950731,1,1
n02939185,n07590611,n07584110,n04597913,n03633091,1,1
n02128385,n02128925,n02130308,n02129604,n02127052,0,1
n12985857,n13040303,n13052670,n02172182,n01984695,1,1
n07248320,n02730930,n02840245,n04548362,n02786058,0,0
n02408429,n02398521,n02099267,n02504458,n02504013,1,1
n01443537,n01440764,n01632777,n02607072,n02655020,1,1
n03590841,n02877765,n07742313,n04409515,n07747607,1,1
n07697537,n07716358,n01632777,n07753592,n02236044,1,1
n04154565,n04317175,n04376876,n07920052,n04560804,1,1
n03443371,n04423845,n02948072,n03544143,n07892512,1,1
n01491361,n01494475,n01484850,n01496331,n02536864,0,0
n09468604,n04532670,n02980441,n09332890,n09399592,1,1
n03770679,n03769881,n02814533,n03930630,n03796401,0,1
n04005630,n07614500,n04597913,n02787622,n02786058,0,1
n02526121,n02655020,n01950731,n02321529,n01751748,1,1
n03535780,n03888605,n04435653,n03874599,n04090263,0,1
n01622779,n01616318,n01608432,n01807496,n01806567,1,1
n01872401,n02346627,n04367480,n02363005,n01514859,1,1
n07753592,n07753113,n07742313,n07749582,n07718472,0,0
n03085013,n04264628,n04505470,n04542943,n03642806,1,1
n02445715,n02086910,n02447366,n01774750,n02105855,1,1
n02120505,n02119789,n02127052,n02119022,n02114855,1,1
n01751748,n01740131,n01737021,n01735189,n01729322,1,1
n04141327,n03658185,n02966687,n03041632,n03481172,1,1
n02443484,n02441942,n02443114,n02444819,n02442845,1,1
n02106550,n02107312,n02089078,n02088466,n02107142,0,1
n01608432,n01614925,n02012849,n01797886,n02018795,1,1
n01514668,n01514859,n01795545,n01798484,n01616318,1,1
n03160309,n04606251,n03947888,n02704792,n02894605,1,1
n04550184,n04239074,n03207941,n03761084,n03290653,0,0
n07715103,n07714571,n07714990,n07718472,n03461385,1,1
n02110958,n02108422,n02109047,n02108915,n02093256,1,1
n04116512,n03873416,n03729826,n04141327,n04067472,0,0
n03902125,n03187595,n04525305,n03710193,n02747177,1,1
n02909870,n02939185,n04204238,n03950228,n07930864,1,1
n01742172,n01744401,n01734418,n01740131,n01756291,0,1
n04532106,n04429376,n03000247,n03447721,n02699494,1,1
n02992529,n02966687,n03485407,n04074963,n04041544,0,0
n02493509,n02490219,n02487347,n02484975,n02493793,1,1
n10148035,n02791270,n03617480,n03450230,n02883205,1,1
n02172182,n02167151,n02174001,n02165105,n02219486,1,1
n02437616,n01877812,n02412080,n02105162,n02437312,1,1
n03062245,n04522168,n03764736,n03666591,n03916031,1,1
n04141076,n04009552,n03249569,n03478589,n04069434,0,0
n02870880,n03018349,n02871525,n03742115,n03290653,0,1
n02951358,n03873416,n02704792,n09332890,n02859443,1,1
n02130308,n02128385,n02128925,n02117135,n02391049,1,1
n04277352,n04599235,n01944390,n03065424,n01968897,1,1
n02091032,n02096585,n02085620,n02087046,n02110806,0,1
n04589890,n03991062,n04049303,n04590129,n03223299,1,1
n02965783,n02094258,n02094114,n02094433,n02093754,1,1
n02978881,n03584254,n03976467,n03902125,n04074963,1,1
n02804414,n03125729,n03131574,n03877472,n04033995,1,1
n02112137,n02112018,n02108551,n02086079,n02112350,1,1
n02007558,n02012849,n02002556,n02006656,n02002724,1,1
n03670208,n03930630,n03770679,n03100240,n02814533,1,1
n02894605,n09428293,n09332890,n09421951,n09399592,1,1
n03657121,n04019541,n03259280,n03692522,n02877765,1,1
n04356056,n04355933,n02480855,n02504013,n03424325,0,0
n02165105,n02168699,n02167151,n02177972,n02219486,1,1
n01669191,n01667114,n01667778,n02172182,n01665541,1,1
n02011460,n02028035,n02018795,n01798484,n02033041,1,1
n03710193,n03127925,n03891251,n03125729,n04604644,1,1
n04467665,n03796401,n04461696,n03393912,n03417042,0,1
n02916936,n02730930,n02769748,n03594734,n03709823,1,1
n03492542,n03777754,n03085013,n03642806,n03598930,1,1
n03998194,n03223299,n03717622,n02892201,n03733281,1,1
n02687172,n04552348,n03773504,n04592741,n02690373,0,1
n01824575,n01795545,n01582220,n01534433,n01796340,1,1
n01917289,n09256479,n04525038,n01806143,n02317335,1,1
n02787622,n03089624,n03461385,n04376876,n04153751,0,1
n03874293,n04228054,n03662601,n04347754,n03017168,1,1
n03272010,n04141076,n02676566,n03000684,n03759954,1,1
n02099712,n02100236,n02109047,n02089078,n02088632,1,1
n02999410,n07695742,n03743016,n03627232,n02980441,1,1
n02950826,n02791270,n02992211,n03649909,n03110669,0,0
n07831146,n07716906,n07579787,n07697537,n07880968,1,1
n02106382,n02096177,n01883070,n02105251,n02364673,0,1
n03110669,n03394916,n03532672,n03787032,n07695742,0,0
n04507155,n04370456,n04259630,n02869837,n02963159,1,1
n03743016,n01986214,n09193705,n09288635,n09332890,1,1
n02105505,n07802026,n04367480,n10148035,n02102480,1,1
n03649909,n03791053,n03444034,n04517823,n02860847,1,1
n03891251,n01494475,n03445924,n04090263,n02641379,0,0
n01910747,n01496331,n01968897,n02655020,n01917289,1,1
n03529860,n04152593,n04404412,n03180011,n03782006,1,1
n02787622,n02676566,n03272010,n04296562,n03249569,1,1
n02012849,n02009912,n02002556,n09332890,n02002724,1,1
n02011460,n02017213,n02009229,n01829413,n02018795,1,1
n02094114,n02095889,n02086079,n02098413,n02096294,1,1
n02950826,n04428191,n04465501,n03874293,n02974003,1,1
n02105855,n02112018,n02106030,n02112350,n02086910,1,1
n09288635,n09472597,n02894605,n03388043,n03344393,1,1
n02268853,n01773797,n02177972,n02219486,n03627232,0,1
n01774750,n01775062,n02317335,n01770393,n01978455,1,1
n04409515,n02799071,n03445777,n03942813,n03720891,1,1
n04417672,n02009912,n02002556,n02423022,n02051845,0,0
n02113799,n02113712,n02113624,n02093647,n02104029,1,1
n07614500,n07697537,n07873807,n07695742,n07613480,0,0
n02443484,n02441942,n02443114,n02447366,n02442845,1,1
n04483307,n02981792,n04273569,n04612504,n03873416,0,1
n03095699,n03216828,n03126707,n04147183,n03947888,1,1
n01664065,n01667778,n01665541,n01667114,n01669191,1,1
n02092002,n02090721,n02100735,n02090622,n02088094,1,1
n07711569,n07715103,n07871810,n03775546,n07614500,1,1
n02219486,n02165105,n02229544,n02167151,n01985128,1,1
n12144580,n13133613,n02808304,n07716906,n03482405,0,1
n02114548,n02109961,n02111889,n02120079,n02115641,1,1
n03529860,n02808440,n03982430,n04553703,n04201297,1,1
n02097298,n02105251,n02097658,n02105056,n02097130,1,1
n13133613,n12144580,n03884397,n07697537,n01983481,1,1
n04039381,n04507155,n04355933,n04296562,n03970156,0,1
n01537544,n01580077,n01828970,n02017213,n02009229,1,1
n01847000,n01855032,n02018207,n01855672,n02056570,1,1
n04428191,n03697007,n04465501,n03496892,n04310018,1,1
n02666196,n03961711,n04423845,n02910353,n04505470,1,1
n02268443,n02236044,n02268853,n03126707,n04154565,1,1
n03291819,n03642806,n03207941,n02971356,n03832673,1,1
n01828970,n01531178,n01843065,n01833805,n01829413,1,1
n04099969,n04501370,n04371774,n03376595,n02788148,1,1
n02747177,n04204238,n02909870,n04204347,n02769748,1,1
n07720875,n07717410,n07717556,n07747607,n07716906,1,1
n02088094,n02100877,n02105251,n02102318,n02100735,1,1
n02113712,n02113624,n02102318,n02113799,n02098105,0,1
n03710721,n03710637,n02837789,n02807133,n04371430,0,1
n03637318,n04380533,n03109150,n04522168,n03532672,1,1
n03942813,n03982430,n04201297,n04239074,n03483316,1,1
n02093859,n02093647,n02113712,n02095314,n02096051,1,1
n03794056,n04086273,n03803284,n03954731,n02096051,1,1
n02930766,n02701002,n03977966,n04037443,n04285008,1,1
n03977966,n04461696,n03670208,n02704792,n02701002,0,0
n03223299,n03908618,n04548362,n02877765,n04026417,0,0
n04467665,n03796401,n03417042,n04461696,n04065272,0,1
n04026417,n03709823,n04372370,n03874599,n02910353,0,1
n02097047,n02097209,n02097298,n02093859,n02097130,1,1
n03804744,n04606251,n03498962,n03729826,n03481172,0,0
n03938244,n03877472,n02730930,n04370456,n04200800,1,1
n01560419,n01558993,n01534433,n01601694,n01530575,1,1
n02097298,n02096177,n02097130,n02097047,n02437616,1,1
n02091635,n02096051,n04409515,n02095570,n02097209,1,1
n03450230,n03970156,n03534580,n04597913,n03950228,0,0
n07718747,n07730033,n13052670,n07753275,n02319095,1,1
n02417914,n02412080,n02415577,n02137549,n02410509,1,1
n03355925,n03388183,n03976657,n03958227,n03045698,1,1
n02445715,n02488702,n02447366,n02395406,n02484975,1,1
n02104365,n02445715,n02364673,n02447366,n02105056,0,1
n03495258,n04509417,n02788148,n03447721,n04208210,1,1
n04447861,n15075141,n03887697,n03970156,n03483316,1,1
n02099712,n02104029,n02106662,n02099601,n02111500,0,1
n03584829,n04133789,n02951585,n04476259,n03047690,1,1
n03977966,n03417042,n02701002,n03345487,n03796401,1,1
n04116512,n03942813,n03982430,n04423845,n04409515,1,1
n04019541,n02906734,n02802426,n04228054,n09835506,1,1
n04200800,n04584207,n03124043,n04462240,n04517823,1,1
n02408429,n02398521,n01695060,n02134084,n02412080,1,1
n02085936,n02113624,n02096437,n02086240,n02095889,1,1
n03992509,n07860988,n01943899,n02536864,n01968897,1,1
n02769748,n04235860,n03709823,n03792972,n02804414,1,1
n04613696,n03776460,n03457902,n02727426,n04065272,1,1
n07716906,n07718472,n07717556,n07716358,n07734744,1,1
n02085782,n02086910,n02085620,n02106166,n02097474,1,1
n07718472,n07716358,n07753592,n07742313,n12620546,1,1
n04476259,n04398044,n03950228,n07614500,n02948072,0,1
n03937543,n04557648,n02823750,n03920288,n07920052,0,1
n01860187,n01855672,n02058221,n02002724,n01847000,1,1
n03272010,n04296562,n02676566,n03759954,n06596364,1,1
n03773504,n04008634,n04266014,n02814860,n04458633,0,1
n02804610,n03838899,n04371774,n03733131,n03372029,0,0
n02028035,n02037110,n02017213,n02033041,n01558993,1,1
n01677366,n01693334,n01688243,n01694178,n01685808,1,1
n13037406,n13052670,n13040303,n12267677,n01514859,1,1
n04067472,n03908618,n02966687,n03908714,n04485082,1,1
n02095889,n02096437,n02098105,n02093859,n02095314,1,1
n04532670,n04311004,n04604644,n03933933,n03930313,1,1
n02037110,n02025239,n01795545,n02018207,n01582220,0,1
n03476684,n02877765,n02783161,n04116512,n03814906,1,1
n02395406,n03223299,n02111500,n02099712,n02098286,1,1
n04487394,n03720891,n03250847,n03787032,n04371774,1,1
n02443484,n02443114,n02441942,n02442845,n02447366,1,1
n02510455,n02134084,n02123597,n02077923,n02132136,1,1
n04550184,n03016953,n04239074,n03018349,n04201297,1,1
