n03980874,n04370456,n02963159,n03594734,n04599235
n02099429,n02102973,n02092002,n02113799,n02097130
n01910747,n01496331,n01498041,n01924916,n01768244
n01682714,n01693334,n01675722,n01644373,n01694178
n04371430,n04039381,n03710637,n09835506,n02807133
n02526121,n02655020,n02606052,n09256479,n01917289
n01871265,n02504458,n02504013,n01440764,n03773504
n04532106,n03929855,n04192698,n04476259,n03814906
n04482393,n09229709,n07615774,n02909870,n03720891
n07615774,n04579432,n02786058,n04357314,n02883205
n02640242,n02536864,n02514041,n01440764,n04235860
n02074367,n01491361,n01484850,n01496331,n01498041
n01608432,n01819313,n01616318,n01592084,n02051845
n02966193,n01440764,n03775071,n03775546,n03776460
n01795545,n01616318,n01440764,n03775546,n03776460
n04443257,n02791270,n02871525,n02776631,n04200800
n02087394,n02090379,n02109047,n02100583,n02108422
n02116738,n02115913,n02117135,n02105162,n02106662
n02091635,n02093991,n02094114,n02105251,n02094258
n02939185,n02895154,n04192698,n03146219,n04522168
n09193705,n09468604,n03792972,n09472597,n03792782
n02088094,n02105251,n02102480,n02100877,n02099267
n03201208,n02927161,n04081281,n04111531,n04596742
n01629819,n01728920,n01735189,n01737021,n01632458
n04285008,n04037443,n03100240,n02974003,n02930766
n03032252,n03877845,n04081281,n02966193,n02825657
n02488702,n02500267,n02484975,n02457408,n02483708
n01737021,n01632458,n01751748,n01629819,n01630670
n02992529,n03485407,n04041544,n04074963,n03197337
n01698640,n01677366,n01694178,n01693334,n01697457
n02104029,n02114548,n02134084,n02111500,n02099601
n02497673,n02500267,n02484975,n02486261,n02493509
n02480855,n02481823,n02492660,n02484975,n02487347
n04147183,n04483307,n04612504,n02981792,n03947888
n02487347,n02486261,n02486410,n02489166,n02488291
n03895866,n04335435,n03272562,n02917067,n03776460
n02326432,n02325366,n01440764,n03775546,n03776460
n02033041,n02028035,n02027492,n02011460,n02013706
n07745940,n07714990,n12620546,n07760859,n07583066
n02415577,n02412080,n02417914,n02397096,n02396427
n02951585,n03000684,n03109150,n03584829,n01440764
n02087394,n02109047,n02088466,n02105162,n02093428
n04485082,n02841315,n03759954,n04090263,n02749479
n04505470,n04264628,n03085013,n02666196,n04041544
n04584207,n02097658,n02094433,n02096294,n02102318
n04591157,n10148035,n04350905,n04325704,n02883205
n01770081,n01773549,n01774384,n01775062,n01773797
n04536866,n02992211,n02676566,n03272010,n01440764
n03691459,n04392985,n02988304,n04041544,n02979186
n02730930,n04136333,n04325704,n03770439,n03594734
n01983481,n01985128,n02948072,n04476259,n07720875
n07742313,n07716906,n07749582,n04409515,n07753592
n02105412,n02107142,n02107312,n02087046,n02110806
n03995372,n02749479,n04067472,n02841315,n04086273
n02091032,n02110806,n02113186,n02091244,n02113023
n07831146,n07716906,n04263257,n07579787,n04332243
n03710637,n03710721,n03770439,n02837789,n02892767
n03271574,n03065424,n03733281,n04209133,n04286575
n02977058,n03902125,n04525305,n04404412,n04501370
n03733131,n01440764,n03775546,n03776460,n03777568
n03877845,n02859443,n03028079,n03781244,n03776460
n02980441,n03781244,n03028079,n02825657,n03877845
n04409515,n04116512,n03255030,n03445777,n03942813
n02655020,n01950731,n02526121,n01945685,n01667778
n02226429,n12620546,n02229544,n12267677,n01833805
n02883205,n04350905,n03759954,n10148035,n03494278
n02422699,n02423022,n02422106,n02115641,n02397096
n01608432,n01616318,n01560419,n01582220,n01829413
n07697537,n07880968,n07579787,n07583066,n07720875
n02123394,n02123159,n02127052,n02123045,n02112137
n04252077,n04228054,n02860847,n04252225,n03218198
n03337140,n03179701,n04330267,n04004767,n03207941
n02117135,n02116738,n01440764,n03775546,n03776460
n02106550,n02107142,n02089078,n02107574,n02108000
n04037443,n04285008,n04461696,n04467665,n03796401
n01877812,n02120505,n02396427,n02454379,n01883070
n04179913,n03887697,n03291819,n03794056,n03201208
n02319095,n01914609,n01872401,n02346627,n02655020
n07932039,n07920052,n02823750,n07930864,n03787032
n02110341,n02100735,n02091134,n02113712,n02113624
n02088466,n02108422,n02090379,n02109047,n02088238
n02319095,n02643566,n09256479,n01914609,n01950731
n03196217,n04125021,n04141975,n03761084,n04372370
n03954731,n01440764,n03775071,n03775546,n03776460
n09421951,n09428293,n09399592,n09332890,n09246464
n04487394,n04356056,n03110669,n02965783,n04355933
n02113712,n02113624,n02102973,n02113799,n02093859
n03843555,n04179913,n03995372,n04009552,n03208938
n03485407,n02992529,n04152593,n03584254,n04041544
n09421951,n09428293,n09332890,n01751748,n09399592
n03642806,n03661043,n03832673,n02871525,n03179701
n03710193,n03908714,n04372370,n03891332,n03255030
n01677366,n01693334,n01685808,n01688243,n01689811
n01950731,n01924916,n02526121,n02655020,n01496331
n07714990,n07718472,n07716358,n07720875,n12985857
n02115913,n02115641,n02114712,n02119789,n02119022
n02119022,n02119789,n02120505,n02115913,n02114712
n04086273,n03527444,n04090263,n01440764,n03775546
n04590129,n04201297,n04493381,n03452741,n04239074
n03733281,n01440764,n03775546,n03776460,n03777568
n02100877,n02099601,n02101006,n02106030,n02105855
n04550184,n04239074,n04201297,n04590129,n03016953
n03733805,n02815834,n03920288,n07932039,n07930864
n03063599,n02823750,n07930864,n04560804,n04131690
n07714990,n07715103,n03775546,n03776460,n03777568
n03854065,n02788148,n04590129,n04005630,n04201297
n04149813,n04243546,n03345487,n03032252,n04039381
n03786901,n03775546,n07930864,n04263257,n03733805
n03467068,n01440764,n03775546,n03776460,n03777568
n02087046,n02091032,n02085620,n02110806,n02107312
n04326547,n03530642,n03223299,n03000134,n02892201
n02100735,n02101556,n02102480,n02097209,n02090721
n03775546,n07930864,n04263257,n03775071,n03776460
n02111500,n02104029,n02111889,n02110063,n02108551
n02814533,n02930766,n02704792,n02701002,n03769881
n02097298,n02093859,n02097130,n02095570,n02106382
n02027492,n02033041,n02025239,n01530575,n01601694
n02110185,n02109961,n02110063,n02091467,n04026417
n02389026,n02403003,n03803284,n02437616,n03868242
n02106030,n02106166,n02105855,n02097474,n02107683
n02445715,n02105855,n02364673,n02488702,n02106030
n03259280,n04596742,n07590611,n03400231,n04270147
n07711569,n07860988,n07614500,n07932039,n07875152
n02837789,n03710721,n07615774,n07716358,n12144580
n03769881,n03670208,n04065272,n02701002,n03770679
n02128757,n02128385,n02123045,n02124075,n02123159
n04467665,n04461696,n03594945,n03417042,n03770679
n02114855,n02114712,n02120505,n02115913,n02119789
n01873310,n02536864,n01601694,n01737021,n02077923
n02978881,n03476684,n03908714,n04372370,n04118776
n02108422,n02093428,n02093256,n02109047,n02108915
n02843684,n03804744,n03876231,n03891251,n04604644
n02859443,n09332890,n03095699,n03216828,n03160309
n04125021,n02977058,n03075370,n04525305,n03902125
n01978287,n01978455,n01981276,n01980166,n01440764
n02643566,n01440764,n03775071,n03775546,n03776460
n07697537,n07579787,n07697313,n07565083,n07880968
n01560419,n01828970,n01824575,n01807496,n01531178
n03290653,n03529860,n04404412,n03347037,n01440764
n13037406,n01440764,n03775071,n03775546,n03776460
n03891332,n03764736,n02747177,n03047690,n04200800
n03709823,n04525038,n04370456,n02963159,n04127249
n02106382,n02095570,n02093859,n02097130,n02102973
n03255030,n04517823,n03995372,n04200800,n04367480
n04392985,n02978881,n02979186,n02988304,n03187595
n02489166,n02486261,n02494079,n02488291,n02493793
n02325366,n02326432,n02447366,n02397096,n02486410
n03584829,n04332243,n04270147,n03837869,n03775546
n07565083,n06359193,n07248320,n03871628,n03690938
n04235860,n02804414,n03125729,n03788365,n03877472
n02123597,n02124075,n02127052,n01440764,n03777568
n03995372,n04536866,n04317175,n04154565,n03970156
n02965783,n01440764,n03775071,n03775546,n03776460
n03944341,n04507155,n03888257,n09428293,n02782093
n02965783,n03637318,n04356056,n04286575,n04355933
n11879895,n01440764,n03775071,n03775546,n03776460
n01560419,n01440764,n03775071,n03775546,n03776460
n01775062,n01773549,n01773797,n01774750,n01770081
n03595614,n04370456,n02786058,n06596364,n03814639
n02110958,n02108915,n02108422,n02112706,n02096585
n03709823,n04026417,n02769748,n02939185,n04204238
n03777754,n04265275,n04004767,n04254120,n04009552
n02951585,n03483316,n03481172,n03109150,n03759954
n02099601,n02100877,n02101388,n02100583,n02099267
n01629819,n01630670,n01632458,n01687978,n01631663
n03134739,n02795169,n04049303,n02909870,n03937543
n02101388,n02088364,n02102177,n02086646,n02100735
n03218198,n02106030,n02109961,n02105855,n02105412
n01667114,n04118538,n01669191,n01955084,n01944390
n03998194,n04033995,n03598930,n03223299,n03938244
n01986214,n01774750,n01978455,n01985128,n01981276
n04037443,n04285008,n03127747,n02930766,n04552348
n02128757,n02128385,n02128925,n02130308,n01440764
n02793495,n03028079,n01440764,n03775071,n03775546
n09256479,n10565667,n01978455,n01751748,n01910747
n01950731,n03729826,n02607072,n01443537,n03666591
n02089973,n02089867,n02100236,n02101388,n02100735
n01981276,n01983481,n04456115,n07697537,n04270147
n04493381,n03388043,n01498041,n02808440,n04371430
n02790996,n03535780,n03888605,n03255030,n03976657
n03201208,n04380533,n03903868,n03637318,n03179701
n02486410,n02480855,n02132136,n02487347,n02500267
n03814639,n01440764,n03775071,n03775546,n03776460
n03250847,n03759954,n02992211,n04536866,n03494278
n01986214,n01980166,n01944390,n01978287,n01667778
n02415577,n02412080,n02417914,n01440764,n03775546
n01534433,n01440764,n03775071,n03775546,n03776460
n02093256,n02093428,n02108422,n02108089,n02109047
n03134739,n03970156,n03961711,n02909870,n03633091
n04550184,n03014705,n03016953,n03742115,n03127925
n12620546,n01440764,n03775071,n03775546,n03776460
n02877765,n03937543,n03690938,n03314780,n04357314
n02909870,n03733805,n03133878,n02815834,n04332243
n03776460,n03393912,n03697007,n02859443,n02793495
n10565667,n04251144,n02074367,n04357314,n02841315
n03207743,n03485794,n04325704,n04599235,n02869837
n02992529,n04041544,n03584254,n03485407,n02979186
n01631663,n01630670,n01440764,n03775546,n03776460
n03729826,n02948072,n04456115,n03666591,n03970156
n02091134,n02099712,n02091831,n02099601,n02090622
n04462240,n04399382,n02776631,n03935335,n03840681
n01443537,n02526121,n01910747,n02655020,n01498041
n02091831,n02109047,n02091134,n02107574,n02107142
n03874293,n01440764,n03775546,n03776460,n03777568
n02840245,n03874599,n03075370,n03782006,n04553703
n03706229,n04238763,n02794156,n04328186,n03447721
n07831146,n07579787,n07584110,n04263257,n07880968
n02749479,n04090263,n03763968,n04086273,n02804610
n02110185,n02109961,n02110063,n02114367,n02111500
n09246464,n03388043,n09193705,n10565667,n03888257
n04311004,n03933933,n04366367,n03673027,n01440764
n02788148,n04311004,n03637318,n03065424,n04380533
n02445715,n02104365,n02443484,n02441942,n02107683
n03982430,n02860847,n01843383,n03942813,n02951358
n04074963,n02666196,n07717410,n03937543,n03461385
n01631663,n01630670,n01443537,n01644900,n01644373
n03379051,n03208938,n07695742,n02910353,n03803284
n01828970,n01843065,n03775071,n03775546,n03776460
n02113712,n02113624,n02098105,n02096437,n02102318
n04554684,n01440764,n03775071,n03775546,n03776460
n03599486,n01440764,n03775546,n03776460,n03777568
n03595614,n02730930,n04370456,n03877472,n02834397
n02123394,n01440764,n03775071,n03775546,n03776460
n04515003,n03452741,n01440764,n03775071,n03775546
n02883205,n04350905,n04591157,n02865351,n02669723
n03443371,n04557648,n04560804,n02823750,n03062245
n02794156,n04141975,n04328186,n04238763,n03841143
n03344393,n03673027,n03095699,n02704792,n03662601
n04008634,n03773504,n04552348,n02687172,n04592741
n04328186,n03197337,n03196217,n01440764,n03775071
n03877472,n04479046,n03630383,n04370456,n02865351
n04465501,n03967562,n04428191,n03496892,n02793495
n01440764,n02536864,n02640242,n02526121,n01873310
n04465501,n04428191,n03967562,n03496892,n03697007
n03991062,n03457902,n04522168,n03443371,n03950228
n03933933,n04311004,n03126707,n04366367,n02788148
n01688243,n01677366,n01685808,n01687978,n01697457
n01749939,n01729977,n01739381,n01751748,n01740131
n01768244,n01955084,n01440764,n03775546,n03776460
n02091831,n02090622,n02099601,n02090379,n02091134
n01751748,n02526121,n01955084,n02321529,n09256479
n02939185,n07590611,n04263257,n03259280,n03775546
n02128925,n02128385,n02130308,n01685808,n01440764
n12985857,n13040303,n13052670,n13037406,n07734744
n04476259,n03291819,n03871628,n03908618,n04548362
n02408429,n02398521,n02504013,n02504458,n01871265
n01443537,n01440764,n03775071,n03775546,n03776460
n03590841,n03637318,n01910747,n03347037,n01440764
n07697537,n07697313,n07753592,n12144580,n07716358
n03063689,n03733805,n03297495,n02951585,n03062245
n04154565,n03876231,n03443371,n02948072,n04033901
n01491361,n01484850,n01494475,n01496331,n02074367
n09468604,n11879895,n09332890,n09193705,n04326547
n03769881,n03770679,n02814533,n02930766,n03459775
n02787622,n03929660,n06785654,n03494278,n03832673
n02526121,n01924916,n01950731,n02321529,n02655020
n03804744,n03899768,n01855672,n03787032,n03788195
n01622779,n02490219,n02493509,n01440764,n03775071
n01872401,n02346627,n01440764,n03775546,n03776460
n07753592,n07745940,n07742313,n07697537,n07614500
n03085013,n04264628,n04505470,n03642806,n03832673
n02445715,n02447366,n01440764,n03775071,n03775546
n02120505,n02114855,n02114712,n02119022,n02119789
n01751748,n01740131,n01737021,n01728920,n01748264
n04141327,n03658185,n03041632,n03481172,n03804744
n02443484,n02443114,n02441942,n02442845,n02444819
n02106550,n02101006,n02089078,n02107142,n02088466
n01608432,n01614925,n01440764,n03775546,n03776460
n01514668,n01514859,n01807496,n01797886,n01806567
n03160309,n04311004,n03933933,n04366367,n02894605
n04239074,n04550184,n04125021,n02977058,n03761084
n07715103,n07714571,n07714990,n03838899,n03775071
n02110958,n02108422,n02108915,n02093256,n02091134
n03627232,n03976657,n03873416,n04367480,n04154565
n03902125,n03710193,n02977058,n03425413,n03187595
n02909870,n02939185,n04204238,n03482405,n03764736
n01744401,n01742172,n01734418,n01740131,n01753488
n04429376,n02895154,n04532106,n03970156,n03483316
n02966687,n02992529,n03485407,n04154565,n04041544
n02493509,n02492660,n02486261,n02484975,n02490219
n10148035,n03617480,n02883205,n03450230,n04081281
n02172182,n02167151,n02165105,n02190166,n02219486
n02437616,n02437312,n01440764,n03775071,n03775546
n03062245,n03764736,n03666591,n04254120,n04560804
n04009552,n04286575,n02950826,n04067472,n03785016
n03742115,n02870880,n04070727,n03018349,n04550184
n02951358,n03873416,n01440764,n03775071,n03775546
n02130308,n02128385,n02128925,n02117135,n01440764
n04277352,n01944390,n04599235,n07717410,n01968897
n02096585,n02093256,n02108915,n02085620,n02108089
n04590129,n04589890,n03991062,n03223299,n04239074
n02965783,n02094114,n02087394,n04476259,n03692522
n02978881,n02979186,n04392985,n03976467,n03584254
n02804414,n03125729,n03131574,n04235860,n04033995
n02112018,n02112137,n02112350,n02086079,n02108551
n02007558,n02006656,n02012849,n02002724,n02009912
n03670208,n03770679,n03100240,n03930630,n03594945
n09428293,n09399592,n09332890,n09421951,n02894605
n03657121,n04019541,n02877765,n01440764,n03775071
n02486410,n02480855,n04277352,n01776313,n02910353
n02165105,n02168699,n02167151,n02219486,n01440764
n01669191,n01667114,n01667778,n01440764,n03777568
n02011460,n01440764,n03775546,n03776460,n03777568
n03710193,n03891251,n04604644,n02843684,n03000134
n04467665,n03796401,n03417042,n03126707,n03496892
n02916936,n02730930,n03709823,n07248320,n02971356
n03492542,n04548362,n03527444,n03777754,n03498962
n03998194,n03598930,n03223299,n04476259,n03733281
n03773504,n02687172,n04008634,n04552348,n04592741
n01824575,n01795545,n01440764,n03775546,n03776460
n01917289,n03733281,n03207743,n04599235,n04033995
n04462240,n04141975,n03461385,n02966193,n02708093
n03874293,n02788148,n04311004,n02951358,n03126707
n03272010,n04296562,n03372029,n02787622,n03759954
n02099712,n02089078,n02088632,n02109047,n02106550
n03627232,n01748264,n02999410,n03743016,n03065424
n03538406,n03110669,n03763968,n04487394,n02672831
n07831146,n07716906,n07579787,n07880968,n07875152
n02097298,n02105251,n02106382,n02097130,n02111277
n02782093,n02841315,n03110669,n04044716,n03814639
n04507155,n04370456,n03045698,n04162706,n04235860
n03743016,n04326547,n01440764,n03775546,n03776460
n02105505,n02105251,n02105641,n01440764,n03776460
n03649909,n04482393,n03444034,n03445924,n02797295
n03891251,n02797295,n04371774,n04099969,n03680355
n01910747,n01968897,n01924916,n01440764,n03775071
n03180011,n04152593,n03782006,n03529860,n04404412
n02787622,n02676566,n03775071,n03775546,n03776460
n02009912,n09332890,n02012849,n02006656,n02009229
n02011460,n01560419,n01558993,n01797886,n01601694
n02094114,n02094258,n02096294,n03841143,n03776460
n02950826,n01440764,n03775071,n03775546,n03776460
n02105855,n02106030,n02112018,n02112350,n02086910
n09288635,n03388043,n03775071,n03775546,n03776460
n01773797,n01773549,n01773157,n04275548,n01776313
n01774750,n01775062,n01773549,n01440764,n03776460
n04409515,n07742313,n02799071,n03445777,n03942813
n04417672,n02002556,n03388043,n02018795,n02009912
n02113712,n02113799,n02113624,n02104029,n01440764
n07873807,n07697537,n02786058,n07745940,n07768694
n02443484,n02110063,n02110185,n02445715,n02443114
n02981792,n04483307,n04612504,n04273569,n04147183
n03095699,n03216828,n03240683,n01440764,n03777568
n01664065,n01667114,n01667778,n01665541,n01669191
n02092002,n02090721,n01440764,n03776460,n03777568
n07711569,n07614500,n07715103,n07716906,n07871810
n02219486,n03530642,n02165105,n02167151,n02229544
n13133613,n12144580,n03207743,n03775546,n03776460
n02114548,n02114367,n02120079,n02111889,n02109961
n03529860,n04404412,n03032252,n04152593,n04009552
n02097298,n02097130,n02105056,n02105251,n02111277
n13133613,n12144580,n03773504,n03775071,n03775546
n03873416,n02951358,n04355933,n03141823,n04507155
n01537544,n01580077,n01440764,n03775546,n03776460
n01847000,n01855032,n02018207,n01440764,n03775071
n04428191,n03496892,n03417042,n04465501,n03967562
n02666196,n01440764,n03775071,n03775546,n03776460
n02268853,n02268443,n02190166,n02206856,n01770393
n03291819,n03642806,n04004767,n03207941,n02840245
n01828970,n01847000,n01531178,n01440764,n03775071
n04099969,n01440764,n03775071,n03775546,n03776460
n02747177,n04204238,n02909870,n04204347,n04517823
n07720875,n07718472,n12768682,n04118776,n07717410
n02088094,n01440764,n03775546,n03776460,n03777568
n02113624,n02113712,n02113799,n02102318,n01440764
n03710721,n03710637,n02807133,n02837789,n04136333
n03637318,n04380533,n02948072,n04590129,n04286575
n03942813,n04039381,n04258138,n04409515,n01440764
n02106382,n02097130,n02093859,n02113799,n02102973
n03794056,n02441942,n03803284,n02443484,n02443114
n02930766,n03977966,n02701002,n04037443,n04146614
n03977966,n02930766,n04461696,n03670208,n03445924
n04026417,n04476259,n03908618,n04548362,n03709823
n03796401,n04467665,n03417042,n03776460,n01440764
n03709823,n04026417,n02769748,n03803284,n04548362
n02097209,n02097047,n02093859,n02097130,n02097298
n03804744,n04604644,n03967562,n04606251,n03729826
n03938244,n04371430,n02808304,n03877472,n03188531
n01560419,n01580077,n01534433,n01592084,n03777568
n02097298,n02096177,n02105251,n02097130,n02097658
n02091635,n02096051,n02095570,n02095314,n02093754
n03970156,n04254120,n04560804,n03950228,n04136333
n07730033,n07718747,n07714571,n01914609,n03991062
n02417914,n01440764,n03775071,n03775546,n03776460
n03355925,n03976657,n03871628,n03958227,n03733131
n02445715,n02447366,n01440764,n03775071,n03775546
n02445715,n02104365,n02123597,n02112350,n02443114
n03495258,n03017168,n04371774,n04039381,n03447721
n04447861,n15075141,n03970156,n04254120,n03887697
n02099712,n02104029,n02099601,n02111500,n02099849
n04133789,n03584829,n03047690,n03814639,n04251144
n03977966,n02701002,n03769881,n03417042,n04065272
n04116512,n03676483,n03937543,n03729826,n03929660
n04019541,n01440764,n03775071,n03775546,n03776460
n04200800,n03124043,n03047690,n02892767,n03770439
n02398521,n02397096,n02408429,n01698640,n01697457
n02085936,n02113624,n02086240,n02113712,n02098413
n03992509,n01440764,n03775071,n03775546,n03776460
n02769748,n04235860,n04336792,n03709823,n03792972
n04613696,n01440764,n03775071,n03775546,n03776460
n07716906,n13054560,n07717556,n07718472,n07734744
n02085782,n02086910,n02086079,n02085620,n03776460
n07718472,n07753592,n07716358,n07716906,n07747607
n04398044,n03063689,n04476259,n04522168,n04560804
n03937543,n02877765,n04131690,n04557648,n03314780
n01860187,n01855672,n01440764,n03775546,n03776460
n03272010,n02676566,n04296562,n02787622,n03759954
n03773504,n04008634,n03355925,n03837869,n02825657
n03733131,n04090263,n02804610,n04371774,n02879718
n02028035,n01440764,n03775546,n03776460,n03777568
n01677366,n01688243,n01694178,n01689811,n01687978
n13037406,n13052670,n13040303,n07734744,n01440764
n04067472,n02951585,n03876231,n04090263,n04154565
n02095889,n02097298,n02098286,n02095314,n02098105
n04532670,n03781244,n03899768,n03877845,n03967562
n01582220,n02037110,n02018207,n01847000,n01601694
n03476684,n02877765,n04599235,n03814906,n04116512
n02395406,n02396427,n02441942,n02123597,n01877812
n04487394,n03110669,n03633091,n03720891,n02939185
n02443484,n02443114,n02441942,n02442845,n02447366
n02510455,n02134084,n02077923,n02441942,n02444819
n04550184,n03016953,n04239074,n04201297,n03742115
n02814860,n04562935,n03028079,n04467665,n03496892
n13133613,n12144580,n03530642,n07753275,n03207743
n03126707,n03697007,n03216828,n04389033,n03976657
n02486410,n02105056,n02092002,n02443484,n02487347
n02125311,n02129165,n02127052,n02115913,n02487347
n03777754,n04041544,n04392985,n03832673,n02988304
n03924679,n04004767,n04141975,n03777754,n03832673
n04613696,n03792972,n01440764,n03775071,n03775546
n07875152,n07697313,n07860988,n07693725,n07684084
n02058221,n01614925,n01601694,n02009912,n01855672
n03188531,n03131574,n03877472,n03825788,n02808304
n02777292,n03535780,n03888605,n03710637,n03710721
n02489166,n02488291,n02487347,n03773504,n03775071
n02066245,n02071294,n02641379,n09332890,n01494475
n04579432,n03666591,n04116512,n03916031,n03825788
n01630670,n01632458,n01631663,n01784675,n01689811
n02666196,n03134739,n03544143,n03729826,n01440764
n02091635,n02097209,n02090721,n02092002,n02095570
n02114367,n02114548,n02125311,n02114855,n02129165
n02356798,n02325366,n02441942,n02326432,n01877812
n03201208,n04522168,n04254120,n04553703,n02776631
n03240683,n03344393,n03216828,n02687172,n01440764
n03196217,n04372370,n03590841,n03937543,n06874185
n03018349,n02870880,n03961711,n03016953,n03290653
n02114548,n02109961,n02104029,n02110185,n02100735
n04251144,n09256479,n10565667,n02607072,n02655020
n03447447,n03662601,n02951358,n03873416,n04273569
n02165456,n02169497,n12620546,n02268443,n02256656
n02089867,n02088364,n02089973,n02091244,n02088238
n01734418,n01742172,n01751748,n01740131,n01744401
n07920052,n04263257,n07584110,n07836838,n04476259
n02843684,n02825657,n06794110,n03032252,n03710193
n04008634,n03773504,n04552348,n04592741,n02950826
n03483316,n03970156,n02971356,n04517823,n04270147
n02119789,n02119022,n02120505,n01440764,n03776460
n02137549,n02441942,n02326432,n02119022,n02361337
n03857828,n03179701,n03782006,n03742115,n06785654
n02443484,n02492035,n02490219,n02443114,n02494079
n03840681,n10148035,n03372029,n03838899,n03494278
n04346328,n03877845,n03781244,n02825657,n03028079
n01677366,n01693334,n01682714,n01641577,n01694178
n02102318,n02113712,n02113799,n02099601,n02101556
n04458633,n03976657,n03837869,n03733131,n02950826
n04476259,n03916031,n04192698,n04560804,n04286575
n04209239,n03877472,n04118776,n04116512,n03908618
n01795545,n01582220,n02002724,n02445715,n01616318
n10565667,n04606251,n04251144,n09256479,n01491361
n02403003,n02410509,n02408429,n03868242,n02395406
n02107574,n02108000,n02107908,n02106550,n02107683
n03796401,n04149813,n03393912,n03032252,n04467665
n02104365,n02105412,n02091467,n02105056,n01440764
n03133878,n07590611,n04596742,n03259280,n02939185
n04336792,n04235860,n02860847,n04162706,n03791053
n02112137,n01440764,n03775071,n03775546,n03776460
n03000684,n01440764,n03775071,n03775546,n03776460
n04553703,n02808440,n04493381,n04254120,n04209239
n02102480,n02102318,n02100877,n02099267,n02101556
n03825788,n03868863,n03476684,n03920288,n03690938
n01695060,n01698640,n01697457,n02526121,n01871265
n02966687,n03481172,n03250847,n03017168,n03908618
n07684084,n07697537,n07695742,n07860988,n01742172
n04310018,n03773504,n04008634,n02950826,n04347754
n02071294,n04251144,n02058221,n03873416,n01484850
n01944390,n01945685,n07753592,n02219486,n07753113
n01855672,n01440764,n03775071,n03775546,n03776460
n02037110,n02002724,n02002556,n01855032,n02028035
n02988304,n02860847,n04447861,n04009552,n03249569
n04229816,n03724870,n03775546,n03776460,n03777568
n12057211,n12620546,n02219486,n01910747,n07747607
n02408429,n02398521,n02504013,n02403003,n02504458
n02481823,n02493793,n02483708,n02480495,n02487347
n07716358,n07718472,n01440764,n03775546,n03776460
n03630383,n03372029,n04532106,n03838899,n04536866
n03662601,n04146614,n02701002,n04335435,n02930766
n04392985,n02978881,n02988304,n02979186,n03976467
n04019541,n03691459,n03666591,n03908714,n04372370
n04266014,n03775071,n03775546,n03776460,n03777568
n03895866,n03272562,n03393912,n04335435,n03837869
